title_id,movie,drama,animation,2nd,num_extended,extended,novel_original,title,author,author_works,episode,complete,age,days_since_start,like_count,story_cleaned,hashtag,avg_like_count,avg_star,avg_participants,avg_comment_count,avg_best_comment_like
830852,0,0,0,0,0,0,0,나는 너를 모른다,태양,4,81,1,0,249,2669,감사 갑작스럽다 겪다 그때 친구 낯선 돌아 동아리 드라마 마음 모텔 발견 벌어지다 사고 사귀다 사인 선배 소식 시작 얼마 연애 우리 유사 이별 일상 자살 작가 정신 지망 지호 착각 찾아 스릴 추정 통보 형사 후회,스릴러 미스터리,52.8,9.93,72,7.8,10.05
661405,0,0,0,0,0,0,0,밈의 스마트 라이프,판다독,5,12,1,0,3515,5807,라이프 브랜드 소녀 스마트 작가 조금 중독 컨텐츠 특별 판다 휴대폰,일상 무료,1926.4,9.88,4148.8,573.8,1165.53
762786,0,0,0,0,0,0,0,해귀,알파A,1,90,1,12,1585,31690,갑자기 끌리다 납치 덮다 도망치다 떠나다 마을 먹이 엄마 위험 잃다 주인공 죽다,판타지 아포칼립스 인외존재 성장드라마,4214.6,9.83,5435.6,445.6,783.74
724854,0,2,0,2,1,1,0,돼지우리,"김칸비,천범식",12,68,1,15,2260,172725,가족 나타나다 무인도 정체 불명 주인공 표류,스릴러,21740.6,9.96,26059,1852,10946.31
818588,0,0,0,0,0,0,0,진주,"백두,박만사,백승훈",35,71,1,15,544,60892,고향 과거 꿈꾸다 내려 독고 세계 만나다 담다 블러드 레인 송두리째 시작 신작 악연 작가 주먹 지독 진주 처음 판정 평범 화제,드라마 사이다 시리어스 액션 요즘핫한추천작 추천작 범죄 먼치킨 느와르,3496.2,9.92,4345.8,328.8,290.11
833713,0,0,0,0,0,0,0,나를 햇볕에 묻어줘,해영채,4,25,1,15,193,3338,갈다 걸다 그날 내지 담담 당당 동안 들리다 메우다 몹시 바람 새벽 소리 숨소리 시리다 타래 쓰다 엄마 붙다 다가 울다 이르다 이혼 전화 절망 죽음 지나 차갑다 차다 동네,드라마 가족 감성 감성드라마,155.2,9.83,200.6,13.2,22.55
817034,0,0,0,0,0,0,0,갑!자기 건물주,"스튜디오 호호이,이노우,푸딩장군",11,46,1,12,594,52466,가비 갑자기 건물 주가 나타나다 대학생 바꾸다 사라지다 역시 운명 지다,드라마,2990.2,9.86,2066.6,186.2,427.13
813335,0,0,0,0,0,0,0,얼짱시대,"박만사,의 이야기",33,61,1,15,658,194239,가득 낭만 시대 혼란,드라마 과거 우정 가족 액션 인소감성 타임슬립 학원물,15051.4,9.82,12902.2,1140,2965.87
821608,0,0,0,0,0,0,1,그 남자의 정원,"재키,원해,로즈빈",10,51,1,0,449,38967,과거 넘치다 딛다 러브 매력 사극 사심 시작 돼다 시크 여배우 월드 스타 정원 좌충우돌 주연 첫사랑 촬영 코미디 헤어지다,로맨스 연예계로맨스 리얼로맨스 능력녀 로맨틱코미디 러블리 다정남 후회물 짝사랑 혐관로맨스 전남친 연예계 삼각관계 걸크러시 까칠남 소설,1108.2,9.86,1381.8,53,153.69
783533,0,0,0,0,0,0,0,비밀상자,레이카,1,51,1,0,1285,11596,노리다 대해 도시 돌아 순박 시작 알다 엄마 유산 인물 마을 지키다 지다 청년 휴먼 드라마,드라마,470,9.88,593.2,26.4,64.94
662160,0,0,0,0,0,0,0,후유증 2,김선권,8,23,1,12,3534,60804,그날 김선권 남녀 이후 작가 후유증,스릴러,4540.67,9.85,10363.33,2262,7198.51
627662,0,0,0,0,0,0,0,붙였다 뗐다! 야매 집밥요리,정다정,4,8,1,0,3978,30143,가족 만나다 브랜드 선보 야매토끼 작가 정다정 집밥 요리 훈훈,드라마 무료,7104.2,9.86,26303,3482.6,5805.53
337963,0,0,0,0,0,0,0,지상 최악의 소년,정필원,2,34,1,12,5084,43903,가장 대회 불행 뽑다 선보 스쿨 액션 린다 작가 지상 판타지 하이브리드,판타지,1402.6,9.9,16289.4,6998.4,618.47
823016,0,0,0,0,0,0,1,야간근무,"둥글댕글,쇼비,리브 바이",4,52,1,0,411,49942,금지 부탁 비서 시작 시행 야간 근무 야근 어느새다 오늘 우리 워커홀릭 일보 집중 해주다 회사,로맨스 리얼로맨스 설렘폭발 오피스 능력남 순정남 얼빠녀 로맨틱코미디 가벼운 추천작 러블리 오피스로맨스 소설,483.8,9.83,458.6,179,143.91
752534,0,0,0,0,0,0,0,2020 호랑 공포 단편선,호랑,2,11,1,15,1712,53857,공포 귀신 대한민국 돌아 몰다 넣다 드리다 새롭다 호랑 작가,스릴러 무료,14913.6,9.89,9896.4,1722.2,4787.87
819275,0,0,0,0,0,0,0,왜 아직도,헛둘,1,51,1,0,524,40089,갑작스럽다 거절 계약 고백 나타나다 난감 놀라다 달콤 듣다 소설가 소식 어리다 여주 완벽 가람 윤서 이름 입장 잊다 작다 조건 좋아 주인공 직업 찌다 회사,로맨스 감성적인 첫사랑 청춘 순정남 러블리 직진남 청춘로맨스 친구>연인 재회,1141.2,9.93,865.8,57.4,242.59
719154,0,0,0,0,0,0,0,부릉부릉 천리마마트,김규삼,18,8,1,0,2381,5238,김규삼 브랜드 작가 마마 컨텐츠 자동차,개그 무료,3916.6,9.87,6998.6,553,1712.61
666516,0,0,0,0,0,0,0,2015 사이,네이버웹툰 작가,93,20,1,0,3474,134643,궁금 그때 로맨스 마음 사이 우리 콜라보 특집,로맨스 무료,28498.6,9.93,48288.6,6289.4,18899.64
775721,0,0,0,0,0,0,0,블랙 위도우,"마크 웨이드,크리스 샘니",2,19,1,12,1404,34914,강렬 과거 기관 남기다 능력 레드 만들어지다 멤버 불리다 블랙 사자 새롭다 설립 소녀 시작 악당 암살자 액션 양성 어벤저스 요원 운명 울다 도우 이용 전직 찾아 킬러 페이 학교 허락 협박 훈련 시키다,액션 해외작품 히어로,8485.5,9.86,8121.5,1668.5,3331.93
818015,0,0,0,0,0,0,0,신의 집사,"조주희,SECAN STUDIO",6,61,1,0,558,19423,공존 논문 대학원생 백호 불멸 살아 선배 은둔 주작 죽음 집사 짝사랑 청룡 탄생 통과 평범 현무,로맨스 동양풍로맨스 현대 동양 신화 혐관 무심남 인외존재 까칠남,421.6,9.85,409.8,29.8,100.42
778741,0,0,0,0,0,0,0,나라 구한 전생,양키풀,1,50,1,0,1320,12949,구한 기다리다 기억 나라 납치 노리다 능력 능력자 등장 만나다 며칠 무사 문제 소개 수수께끼 시작 신입생 아버지 어떻다 영웅 운명 인물 재수 전생 좋다 중심 조의 친구 특별 풀다 학교 학기,드라마,529.2,9.8,391.2,36.8,120.95
282428,0,0,0,0,0,0,0,Attention please!,네이버웹툰 작가,93,10,1,0,5236,1126,김규삼 대한민국 학생 브랜드 삼성 전자 새롭다 시즌 아카데미 이광수 작가 입학 졸업 준비 출발 컨텐츠,일상 무료,13,9.84,2925,3224.4,31.35
761248,0,0,0,0,0,0,0,차가운 장례식,탐토,3,54,1,0,1600,12233,감염 경찰 계기 남다르다 능력 살아나다 목격 비밀 생활 전국 소꿉친구 스카웃 신체 얻다 여고생 움직 이르다 자살 제거 진서 평범,판타지,617.8,9.8,561.2,46.2,161.73
828963,0,0,0,0,0,0,0,블로섬 데이즈,태양,4,54,1,15,277,923,감정 고등학생 교사 기간 나아 내미다 느리다 다니다 달콤 대한 방향 생활 순정 시작 신임 어긋나다 의미 이웃 사촌 익다 장산 하의 조금 지원 직장인 풋풋 학교 학생 향기,로맨스 성장물 연상연하,22.8,9.7,29,4.2,2.64
813455,0,0,0,0,0,0,1,어린 상사,"LICO,박수정",36,50,1,15,654,107281,결혼 귀엽다 나타나다 남다 눈빛 마지막 바라 본부장 부임 상사 새롭다 아이 앞두다 어리다 연애 우린 이르다 지루 직장인 평범,로맨스 리얼로맨스 오피스 오피스로맨스 소설,3234,9.77,3048,198.6,791.73
774869,0,0,0,0,0,0,0,홍대 바이브,내먼,2,60,1,0,1330,30128,가기 가슴 과정 다양 디자이너 뛰다 다른 목적지 사장 선수 스스로 외모 우리 잃다 자전거 직업 찾아 청춘 취향 카페 프리스타일 한번 헤어 홍대,드라마 힐링,3154,9.82,3006.8,185.4,1208.7
780414,0,0,0,0,0,0,1,오빠집이 비어서,"이서희,태소영",4,139,1,0,1328,161845,대한민국 돌아 둘째 뜨다 맞다 머물다 두다 샤워 스타 신세 예고 오빠 잠시 재벌 정체 준영 차다 친구 희영,로맨스 계약연애 연예계 소설,9276.8,9.72,7394.6,506.6,2290.27
723414,0,0,0,0,0,0,0,속삭이는 e로맨스,최경아,4,77,1,0,2288,51910,걸리다 만나다 불면증 읽다,로맨스,8662.4,9.83,13383,928.8,3429.37
778656,0,0,0,0,0,0,0,봐선 안되는 것,수리부,2,73,1,15,1295,83126,건드리다 공포 괴물 귀신 두려움 들어 마음 벗어나다 순간 옴니버스 이상 형체 환각,스릴러 오컬트 인외존재 서스펜스 빙의 두뇌싸움 괴담,6898.2,9.85,6533.6,391,2289.02
783520,0,0,0,0,0,0,0,재앙의 날,"환상특급,이승찬",5,108,1,15,1275,32426,걷다 나다 느끼다 마을 미스터리 바라 불길 산골 소년 시선 시작 일어나다 자라다 재앙 주민 말리다,스릴러,2161.6,9.83,2961.4,371,695.97
669358,0,0,0,0,0,0,0,레드돌,최윤열,3,21,1,12,3425,46896,기계 인형 네이버 당선 사냥꾼 사냥 화사 스카우트,판타지 무료,6959.6,9.85,13886.4,4975.6,2745.45
803794,0,0,0,0,0,0,1,더 해머,"스튜디오 시그마,멘수,Painkiller",6,103,0,12,875,73863,군단 갖다 고아 기사 대륙 돌아 마왕 머리 멸망 붙다 빈민가 상황 새롭다 얻다 위기 유일 이번 이용 인류 일격 잠재력 전생 절망 최고 최후 늘다 회귀 시키다,판타지 사이다 중세판타지액션 열혈 중세 서양 마법 소년물 모험 용사 성장물 회귀 인외존재 복수극 먼치킨 소설,4117.4,9.9,4125,169.4,353.91
607486,0,0,0,0,0,0,0,미결,꼬마비,9,53,1,12,4142,27288,부작 관계 꼬마 단체 등장인물 마지막 배경 실제 아무렇다 작가 죽음,드라마,2456.75,9.79,23255.25,4292.5,2963.15
727188,0,0,0,0,0,0,0,취사병 전설이 되다,"제이로빈,이진수",7,236,1,0,2212,371388,군생활 기회 다가 대표 대한민국 불안 전설 줄기 수저,판타지 직업드라마 밀리터리 게임판타지 음식&요리 소설,26170.8,9.92,25398.8,2231.2,7876.85
799442,0,0,0,0,0,0,0,2022 몰래보는 로맨스,네이버웹툰 작가,93,21,1,15,975,120569,방출 로맨스 맵다 몰래 보고 분위기 세계 숨기다 시대 좋다 중세 차다 판타지,로맨스 고자극스릴러 리얼로맨스 로맨스코미디 하이퍼리얼리즘 학원로맨스 청춘로맨스 캠퍼스로맨스 오피스로맨스 무료,23118.6,9.83,17570.8,1424.2,10305.63
423377,0,0,0,0,0,0,0,월남특급,혜원,2,94,1,12,4841,27741,가방 무리 벗어나다 악의 어드벤처 여행기 유쾌 상쾌 통쾌 지긋지긋 현실,드라마 무료,459.2,9.67,7734.8,1413,152.25
579417,0,0,0,0,0,0,0,판타지스케치 - 더 게임,"엄재경,천범식",8,33,1,12,4287,27499,게임 중세 판타지,판타지,237,9.81,4322,1744.67,1394.56
774924,0,0,0,0,0,0,0,어느날 네가 떠올라!,해영채,4,40,1,0,1381,28522,가람 겉보기 공기 남고생 넘어지다 떠오르다 몸무게 바람 변화 비밀 작다 세계 숨기 실수 아이 어긋나다 여고생 완벽 일상 잔잔 지고 취급 하늘 학급,로맨스 청춘로맨스,5223.6,9.95,5293.2,385,1695.31
715206,0,0,0,0,0,0,0,ㅋㄷㅋㄷ만화,이혜,10,48,1,0,2469,40324,브랜드 예방 이혜 작가 질병 관리 캠페인 컨텐츠,일상 무료,15951.4,9.83,29198,1686,9585.71
776541,0,0,0,0,0,0,0,약초마을 연쇄살초사건,박지독,4,8,1,15,1363,24005,공통점 귀신 도착 벌어지다 범인 뿌리 사건 살해 소문 소행 수상한 약초 마을 연쇄 의문 잘리다 취재 편지 평화롭다,스릴러 스핀오프,7269,9.82,8765.5,871.5,3347.93
51007,0,0,0,0,0,0,0,리얼주주,손태규,1,369,1,0,6027,89819,사의 놀다 데뷔 동물원 리얼 벌어지다 작가,개그 무료,2329.8,9.74,9847.8,3113.6,508.04
772691,0,0,0,0,0,0,0,돌아온 여기사,"이하린,하늘미르",3,100,1,15,1444,82442,가문 가족 과거 기사 냉혹 되돌아 무슨 미래 바꾸다 바쁘다 백작 복수 살리다 살아 영애 위해 이번 이유 인지 죽다 지난 지키다 루크 평범 하룻밤 황태자,로맨스 소설,8351.2,9.84,8132,419.8,1687.61
783814,0,0,0,0,0,0,0,엑스애쉬,"김세훈,이광수",13,108,0,12,1288,99760,경쟁 과거 귀족 기사 기사단 김세훈 도둑질 만남 수수께끼 승리 시험 엑스 엘리트 전사 운명 이광수 이후 인류 잔혹 제일 존재 지니다 천재 최강 펼쳐지다,판타지 게임판타지 소년왕도물,7509.8,9.88,7571.8,926,1763.18
710390,0,0,0,0,0,0,0,비둘기가 물고 온 남자,김달님,3,46,1,0,2571,26692,공시생 과학자 눈앞 도서관 떨어지다 로맨스 명석 물다 살다 운빨 작가 잘나다 처치 곤란 혼자,드라마,8202.4,9.92,16943.2,673,5712.87
26460,0,0,0,0,0,0,0,N의등대-busted,조석,23,25,1,15,6114,18256,가지 등대 동일 멀티 색다르다 세계 수도 작가 조석 프로젝트 플롯,스릴러 무료,1807.2,9.95,7444.8,2879.6,1066.93
807159,0,0,0,0,0,0,1,포스트 팬데믹,"좡좡,영명,한산이가",11,61,1,15,796,26460,감염 내과 거대 교수 기이 나서다 노인 놓치다 느끼다 담당 대해 도망치다 동물 들리다 마을 마지막 맞다 뜨다 모습 목격 무언가 발견 벗다 변종 병원 보기 성인 수락 순간 시체 실리다 아르 압도 얼굴 얼룩지다 연관 의심 이상 일반 입구 유현 주다 증세 책임감 탈출 피로 한국 대학교 환자 힘드다,스릴러 소설,2132.2,9.89,2218.8,124,313.22
803458,0,0,0,0,0,0,0,비스트번,윤영일,2,71,1,15,886,97206,각성 고통스럽다 부활 사냥 사투 살아 살해 생존 소녀 소년 시작 싸움 정체 죽음 짐승,판타지 다크히어로,2181.6,9.72,1978.4,186.2,278.43
774504,0,0,0,0,0,0,0,기계증식증,홍작가,4,53,1,15,1411,27803,고등학교 교통사고 해주다 기계 바이러스 사태 순간 시작 여성 영기 위기 유망 주다 의문 이식 잃다 정체 존재 진실 쫓기다 참가 퍼지다,판타지 아포칼립스 sf 감염,3308,9.89,4029.2,339.6,913.02
820710,0,0,0,0,0,0,1,어느 날 남편이 생겼다,"위궤양게츠비,담수,갓녀",7,60,1,12,480,78325,강시 거지 결혼 고백 남편 다정 도대체 많다 모자라 무슨 문제 뭔가 보기 부부 분명 사고 사랑 상대 생기다 신혼 싫다 열다 우리 원수 자다 잘생기다 지난 침대 키스 행복,로맨스 집착녀 리얼로맨스 첫사랑 혐관 재벌남 나쁜 철벽녀 재벌 다정남 혐관로맨스 직진남 재회 소설,941.6,9.9,867.8,54.8,290.22
750570,0,0,0,0,0,0,0,김왕짱,이난,5,124,1,15,1740,109218,군림 꼴통 학교 눈치 부하 불리다 빠루 선생님 순식간 오자 일명 전락 전학 조폭 존망 최강 학생,액션,2796.2,9.9,2634.6,224.4,483.41
797258,0,0,0,0,0,0,0,"너의 순정, 나의 순정",정살,1,66,1,0,1033,44712,계속 지호 때문 무리 반장 분위기 비밀스럽다 비밀 상하 관계 성공 스트레스 시작 약점 잡다 제압 최근,로맨스 학원로맨스,3055.6,9.75,2214.6,151.8,932.06
748417,0,0,0,0,0,0,0,진정친구,설주,3,50,1,15,1761,26169,다니다 리얼 만나다 생기다 변태 붙다 안경 친구 유쾌 이상 잘생기다 절대 좋아 주인공 지나치다 코미디 하든,개그,1445.4,9.68,1436.4,95.2,535.17
753223,0,0,0,0,0,0,0,악령주의보,토마토모닝,2,40,1,15,1675,29015,귀신 뛰어 사건 소녀 외면,액션 오컬트판타지 현대 동양 이능력 오컬트 학원물 인외존재 괴담,4183.4,9.91,4166.8,351,1396.17
813451,0,0,0,0,0,0,0,내가 만든 이세계,가천가,4,42,1,12,643,13746,희다 고교 꿈꾸다 돌아 들어 미션 보상 살리다 생활 성공 얻다 엄마 캐릭터 힘겹다,판타지 차원이동 이세계,1517.4,9.79,1700,147.4,653.4
205528,0,0,0,0,0,0,0,굿모닝 스페이스,이수정,1,66,1,0,5389,24895,대다 로봇 미치다 사이코 우주 인공 지능 일상 펼치다,판타지 무료,1024,9.88,7738.2,3552.2,343.85
811255,0,0,0,0,0,0,0,멸망으로 시작하는! 근미래 생존법,김부농,1,62,0,12,707,20575,곱다 분투 괴물 괴생명체 대부분 대항 도달 도중 돌아 때문 떨어지다 맞이 멸망 법칙 부모님 살다 생사 생존 생존자 서울 수학여행 아이러니 얻다 인류 적용 절대 친구 특별 혼자 서다 확인,판타지 세계관 2021 지상최대공모전 두뇌싸움,1476.6,9.85,1639.6,123.4,435.58
653344,0,0,0,0,0,0,0,기로,구들,1,133,1,12,3672,45304,고통 기이 꺼내다 마음 숨기다 스스로 여정,판타지,5094.2,9.9,9867,1433.6,2143.21
802986,0,0,0,0,0,0,1,잿더미 황후,"스튜디오BCW,별보라",2,71,1,15,895,47495,갑자기 걸다 과거 기억 남편 낯선 낯설다 달라지다 돌아 떠올리다 마지막 맞이 모습 태우다 새롭다 아내 아프다 로사 부터 익숙 잃다 지키다 혼란 스럽다 황궁 황제,로맨스 소설,3663.4,9.94,4011.2,254,994.05
668101,0,0,0,0,0,0,0,결계녀,김태경,3,178,1,15,3445,277745,군단 미소녀 본격 셔틀 소녀 소년 지키다 탈출기,로맨스 까칠녀 하렘 러브코미디 하이틴 학원로맨스,22123,9.75,34324.8,7420.2,11481.81
768467,0,0,0,0,0,0,0,푸른불꽃,닺,2,55,1,15,1483,25043,가야 겪다 깨어나다 내면 만나다 모범생 이자 무언가 빠져 사랑 새롭다 시작 아름답다 누르다 여왕 완벽 우린 위험 유년 시절 자유롭다 전학 점점 지옥 트라우마 학교,드라마 2020 지상최대공모전,2533.6,9.74,2371,255,686.91
570503,0,2,0,2,1,1,0,연애혁명,232,3,442,1,15,4265,2635169,고등학생 주영은 괜찮다 사빠 까칠 보고 빠지다 사랑 정남 여학생 왕자 차갑다 평범,드라마 명작 다정남 혐관로맨스 하이틴 학원로맨스,72476.5,9.92,143121.2,23262.8,33285.87
76759,0,0,0,0,0,0,0,패밀리맨,정필원,2,46,1,0,5761,18033,가슴 가족 드러내다 모습 뭉클 사정 아버지 피치,드라마 명작,289.6,9.92,6294.8,3043,206.45
721455,0,0,0,0,0,0,1,뱀파이어의 꽃,"카나리아,동물,하야시",3,110,1,12,2357,111949,계약 나타나다 로맨스 막히다 모험 뱀파이어 사랑,로맨스 소설,12162.4,9.77,11420,676.2,2155.99
675392,0,0,0,0,0,0,0,첩보의 별,"이상신,국중록",11,63,1,0,3351,67526,난무 뜨겁다 모험 배신 본격 스파이 우정,개그,8150.6,9.78,16276.2,5387.4,5847.68
823069,0,0,0,0,0,0,0,중간계 사우나,고요빛,6,40,1,0,410,12551,가게 거기 로맨스 만나다 서윤 소꿉친구 어쩐지 유연 세계 관계 지치다 질투 토끼 판타지 펼쳐지다 현실 힐링,감성 힐링,468,9.87,421.8,60.2,58.24
716517,0,0,0,0,0,0,0,여기는 시에라리온,필냉이,3,8,1,0,2437,3808,브랜드 어린이재단 작가 초록 우산 콘텐츠 냉이 해외 아동 지원,일상 무료,3169.2,9.86,5640,303.6,964.45
798277,0,0,0,0,0,0,1,아슈타르테,"미세초,SOON,안다온",4,95,1,0,1013,137831,가족 강인 꿈꾸다 뒤틀리다 무한 사랑 성장기 소녀 알려지다 어둠 어리다 영광 예언 외면 음모 자라다 점점 제국,로맨스 성장물 세계관 로판 소설,9663.4,9.92,7302,472.6,3477.72
821973,0,0,0,0,0,0,1,부부의 의무를 원하신다면,"핀쿠,은꽃,아소나",5,46,1,15,408,48603,공유 공주 동맹 로맨스 만나다 맞이 맺다 부부 부인 생각 신혼 아름답다 연애 자체 전쟁 제국 침실 카리스마 펼쳐지다,로맨스 집착녀 결혼생활 왕족/귀족 무심남 무심녀 계략녀 궁중로맨스 계약연애 선결혼후연애 로판 걸크러시 까칠남 소설,2253.4,9.9,2163.4,218.2,426.6
799775,0,0,0,0,0,0,0,라면 대통령,"명랑,신얼",9,123,1,0,977,35595,주년 타다 기획 주다 남녀 대통령 도전 라면 백수 보기 사랑 서바이벌 알다 여친 연애 오디션 전부 좋다 진정 찾아 특별,드라마,870.4,9.72,955.6,59.6,298.22
773473,0,0,0,0,0,0,1,전설의 화석,"Studio 우리들,청종",11,80,1,0,1441,49551,황자 간의 게다가 고생 공작 돌아 로지 루크 마무리 마왕 명령 무사 복학생 복학 북부 사이 새내기 생활 쓰다 뜨다 아카데미 언니 영애 유명 유일 전설 접근 조용 졸업 집중 최대한 평범 풋풋,판타지 소설,7180.8,9.81,6446.8,437,1952.76
730811,0,0,0,0,0,0,0,사소한 냐냐,LICO,31,105,1,0,2130,41664,개월 거듭 고양이 사수 사이코패스 수술 움직 이후,일상 무료,7836.4,9.82,8839.4,602.8,1564.66
807829,0,0,0,0,0,0,0,평화식당,"턍,서우서우",5,83,1,12,764,64765,드래곤 마왕 멸망 불과 서울 손님 수아 식당 아수라 얌전 여러 요리사 용다 운영 지옥 차원 최강 축복 평화롭다 평화,판타지 사이다 현대 배틀 크리처 액션 이세계요리 가벼운 개그 아포칼립스 4차원 인외존재 음식&요리 먼치킨,5161.8,9.9,4539.6,350.8,1311.76
805670,0,0,0,0,0,0,0,터치터치 그대,"손팡,이달아",4,143,1,15,830,18344,이준 결혼 계약서 계약 귀신 귀찮다 그로 꿈꾸다 남녀 끼리 내기 당당 돌아 떼다 로맨스 밀당 준희 복수 비명 사주 생애 선녀 보살 시작 실연 아찔 악연 알다 약혼녀 오빠 용한 우유 은밀 이기다 장난 죽다 진짜 겠다 철천지원수 타다 하라 한마디,로맨스,166,9.85,194.4,15.4,20.15
799557,0,0,0,0,0,0,0,이분의 여름,"고하다,로직점",3,60,1,0,986,18660,고통 그날 그대로 끌리다 들어 마음 무자비 반복 보여주다 사장 생활 송두리째 실수 어지럽다 오히려 이후 일상 정상 제인 제임스 좋다 주사 추다 카페 평화롭다 한순간 회사 회식 흔들리다,로맨스,539.2,9.79,582.4,42.2,109.96
819054,0,0,0,0,0,0,1,시한부 황후의 나쁜 짓,"굄,이준,정무늬",3,53,0,15,529,13466,살이 거두다 거리 굳다 기억 상실 남편 노예 돌아 마비 만지다 믿다 발각 부모 뻗다 사랑 상처 선택 소꿉친구 순간 슬프다 아무 아이 아주 아프다 어째서 여신 운명 이번 이후 입다 정략 결혼 정체 제국 주인 죽다 죽음 짐승 처음 처절 첫사랑 헌신 헤매다 황제 회귀 시키다 휠체어,로맨스 자극적인 왕족/귀족 순정남 군림녀 후회물 타임슬립 고자극로맨스 궁중로맨스 회귀 재회 복수극 로판 걸크러시 구원서사 소설,842.8,9.8,1071.8,63.6,198.65
791632,0,0,0,0,0,0,1,낙원의 이론,"무멘,정선우",2,102,1,0,1151,37945,다가 도시 연합 만나다 불길 재희 예언 입학 전리품 중앙 학교 쫓겨나다 출신 파견 하루,판타지 소설,2739.2,9.74,2056.2,195.2,430.56
808732,0,0,0,0,0,0,0,괴담게임,"미레,솔파",2,60,1,15,745,33414,게임 괴담 그로 끝내다 나타나다 눈앞 도달 방법 베일 소년 수락 시작 싸인 엔딩 의문 잃다 전화 제안 죽음 참가 참여 찾아내다 포기 플레이어 환영,스릴러 게임판타지 괴담,629.2,9.82,610.8,76,170.11
578108,0,0,0,0,0,0,0,강변살다,박윤영,2,201,1,12,4295,311654,대다 로맨스 이름 청춘 펼치다,로맨스,5674.6,9.89,37563.6,2869.6,5845.13
774039,0,0,0,0,0,0,0,나의 계절,박수민,1,147,1,15,1431,38459,갈수록 계절 끌리다 느끼다 마지막 매력 밀리다 보내다 이의 부탁 사귀다 선택 순간 시간 시작 상치 이기다 잊다 장난 삼다 최악 친구 해도,로맨스 2020 지상최대공모전,3106,9.78,3217,317.2,722.4
774302,0,0,0,0,0,0,0,하루의 하루,김이랑,5,112,1,0,1426,51922,건조 깨다 능력 도무지 하루 동기 때문 마음 보내다 보이지 생기다 신경 얼마 운명 일상 읽다 저주 첫사랑 초능력자 최근 허무,드라마,5871.8,9.96,6831.4,352.4,2011.94
774302,0,0,0,0,0,0,0,하루의 하루,김이랑,5,112,1,0,1426,51922,건조 깨다 능력 도무지 하루 동기 때문 마음 보내다 보이지 생기다 신경 얼마 운명 일상 읽다 저주 첫사랑 초능력자 최근 허무,드라마,5871.8,9.96,6831.4,352.4,2011.94
833877,0,0,0,0,0,0,0,푸른 여름 단편선,휘요,3,14,1,0,186,6199,남녀 단편 로맨스 아래 여름 이루어지다 푸른,로맨스 동양풍로맨스 청춘로맨스,319,9.87,238.5,27.5,86.8
780857,0,0,0,0,0,0,0,우투리,"이재헌,임재원",4,100,1,15,1313,29985,나라 날개 달리다 떨어지다 뜯다 명의 아이 영웅 유성 일곱 태어나다,판타지,557,9.77,828.8,55.4,47.33
706083,0,0,0,0,0,0,0,아버지의 컵,허영만,2,8,1,0,2658,7068,느끼다 대한 돌아 부산 브랜드 아들 아버지 어머니 여행 유품 작가 콘텐츠 허영만,드라마 무료,4873.8,9.87,12138,872.6,1773.6
810450,0,0,0,0,0,0,1,올빼미와 여름 하늘,"WmW,레베카 설리번",2,50,1,0,716,15205,거치다 결심 느끼다 달리 동안 또래 마주 많다 우드 모기 보내다 비비안 사랑 일지 신비롭다 여름 일곱 외모 외향 좋아 쫓겨나다 최대한 친구 캠프 코치 활동,로맨스 해외작품 힐링 하이틴 소설,2010.2,9.79,2398.4,126.2,417.08
792720,0,0,0,0,0,0,0,이건 그냥 연애 이야기,이재이,2,51,1,12,1141,19363,거기 투하 그냥 꿈꾸다 뜨겁다 사랑 살리다 세인 순탄 시작 어쩐지 엮이 연애 유준 자꾸만 태도,로맨스 리얼로맨스 하이퍼리얼리즘 청춘로맨스 오피스로맨스 삼각관계,1821.2,9.78,2103.4,99.2,690.93
774087,0,0,0,0,0,0,0,도깨비 고개,이뫄,4,13,1,12,1422,9076,가지 계절 기다리다 꽃봉오리 나르다 끄다 단편 보석 붉다 비밀 사라지다 사이 숨다 여름 이어지다 친구 햇살,판타지,1726.75,9.86,2153.25,149.25,530.61
689845,0,0,0,0,0,0,0,부산스런 웹툰,"김명현,김호드",11,20,1,0,3062,10843,가이드 김명현 작가 라이브 배경 부산 진흥 브랜드 스릴 스토리 유쾌 컨텐츠 펼쳐지다,드라마 무료,6448.2,9.9,9781.6,1935,3464.34
22037,0,0,0,0,0,0,0,체스아일,cid 혁군,1,65,1,12,6700,3961,둘러싸다 뜨다 배신 벌어지다 시작 원한 음모 잠자다 전쟁,드라마 무료,18.8,9.83,975.2,2509.4,55.7
797221,0,0,0,0,0,0,0,비밀친구,"이밤애,사바싸",3,97,1,15,1037,38897,공존 비밀 상대 악마 알다 위험 이르다 죽음 처단 축복 충격,스릴러 고자극스릴러 자극적인 시리어스 미스터리 2021 지상최대공모전 인외존재 서스펜스 복수극 두뇌싸움 무료,2890.2,9.86,2957.4,249.4,1003.02
807858,0,0,0,0,0,0,1,은밀한 재택근무,"굴닭,타단,주황연",3,46,1,12,774,25739,가까워지다 걸리다 고등학교 근무 기업 녀석 대표 이자 동창 마음 망치다 베다 비서 성사 시키다 숨기 시절 요구 지안 점점 첫사랑 키스 평범 프로젝트 회사원 회사,로맨스 리얼로맨스 재벌 로맨스코미디 직진남 친구>연인 재회 오피스로맨스 사내연애 소설,879,9.87,1014.8,73.6,123.32
